arrival_row_key,arrival_id,date,mandi_id,crop_name,variety,arrival_quantity_qtl,farmer_count,arrival_id_status,date_status,mandi_id_status,quantity_status,source_arrival_id,source_date,source_mandi_id,source_crop_name,source_variety,source_arrival_quantity,source_unit,source_farmer_count
ARR_ROW_019624,ARR0004320,2026-02-15,MANDI051,Mustard,NA,203.93,36,Present,Parsed: unambiguous,Matched,Valid,ARR0004320,15.02.2026,MANDI051,Mustard,NA,203.93 qtl,NA,36.0
ARR_ROW_019625,ARR0002966,2026-07-14,MANDI025,Cotton,PBW-343,331.58,46,Present,Parsed: unambiguous,Matched,Valid,ARR0002966,2026-07-14,025,कपास,PBW-343,331.58,qtl,46.0
ARR_ROW_019626,ARR0003970,2026-04-01,MANDI035,Rice,PBW-343,381.88,137,Present,Parsed: assumed format by separator,Matched,Valid,ARR0003970,01.04.2026,035,चावल,PBW-343,38.188,MT,137.0
ARR_ROW_019627,ARR0004927,2026-06-28,MANDI055,Wheat,Pusa-1121,180.12,110,Present,Parsed: unambiguous,Matched,Valid,ARR0004927,28-Jun-2026,MANDI055,wheat,Pusa-1121,"18,012.0 KG",NA,110.0
ARR_ROW_019628,ARR0020983,2026-01-28,MANDI053,Wheat,PBW-343,250.62,54,Present,Parsed: unambiguous,Matched,Valid,ARR0020983,01-28-2026,053,wheat,PBW-343,25.062,T,54.0
ARR_ROW_019629,ARR0014617,2026-03-22,MANDI007,Maize,Premium,49.29,129,Present,Parsed: unambiguous,Matched,Valid,ARR0014617,2026/03/22,MANDI007,corn,Premium,4929.0,Kilo,129.0
ARR_ROW_019630,ARR0013972,2026-01-12,MANDI003,Sugarcane,Local,30.93,60,Present,Parsed: assumed format by separator,Matched,Valid,ARR0013972,12.01.2026,M003,Ganne,Local,30.93 qtl,NA,60.0
ARR_ROW_019631,ARR0003093,2026-07-01,MANDI032,Rice,HD-2967,392.67,NA,Present,Parsed: assumed format by separator,Matched,Valid,ARR0003093,01.07.2026,032,Basmati,HD-2967,39.267,T,NA
ARR_ROW_019632,ARR0012749,2026-02-24,MANDI055,Rice,Local,265.52,104,Present,Parsed: unambiguous,Matched,Valid,ARR0012749,24-Feb-2026,MANDI-055,Paddy,Local,265.52 qtl,NA,104.0
ARR_ROW_019633,ARR0020217,2026-07-08,MANDI049,Sugarcane,Hybrid,81.41,62,Present,Parsed: unambiguous,Matched,Valid,ARR0020217,08-Jul-2026,MANDI049,गन्ना,Hybrid,81.41 qtl,NA,62.0
ARR_ROW_019634,ARR0015791,2026-03-10,MANDI006,Wheat,Premium,489.57,36,Present,Parsed: unambiguous,Matched,Valid,ARR0015791,10-Mar-2026,MANDI006,wheat,Premium,489.57,Quintals,36.0
ARR_ROW_019635,ARR0012516,2026-03-11,MANDI033,Cotton,HD-2967,225.49,53,Present,Parsed: assumed format by separator,Matched,Valid,ARR0012516,03-11-2026,MANDI-033,कपास,HD-2967,225.49,Quintals,53.0
ARR_ROW_019636,ARR0003983,2026-04-21,MANDI017,Mustard,NA,318.75,147,Present,Parsed: unambiguous,Matched,Valid,ARR0003983,04-21-2026,mandi_017,Sarso,NA,31875.0,Kilo,147.0
ARR_ROW_019637,ARR0001405,2026-04-25,MANDI017,Wheat,NA,170.12,139,Present,Parsed: unambiguous,Matched,Valid,ARR0001405,2026-04-25,mandi_017,wheat,NA,17012.0,KG,139.0
ARR_ROW_019638,ARR0019580,2026-01-03,MANDI007,Wheat,Pusa-1121,44.44,94,Present,Parsed: assumed format by separator,Matched,Valid,ARR0019580,03/01/2026,M007,Gehun,Pusa-1121,4.444,T,94.0
ARR_ROW_019639,ARR0006125,2026-09-09,MANDI009,Rice,HD-2967,460.71,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0006125,09-Sep-2026,MANDI009,चावल,HD-2967,"46,071.0 KG",NA,NA
ARR_ROW_019640,ARR0001095,2026-02-26,MANDI001,Maize,Hybrid,129.4,137,Present,Parsed: unambiguous,Matched,Valid,ARR0001095,02-26-2026,MANDI-001,Makki,Hybrid,129.4,Q,137.0
ARR_ROW_019641,ARR0017354,2026-04-15,MANDI023,Rice,Hybrid,266.6,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0017354,15/04/2026,MANDI023,Basmati,Hybrid,26.660000000000004,tonnes,NA
ARR_ROW_019642,ARR0015973,2026-02-11,MANDI019,Wheat,Local,319.93,NA,Present,Parsed: assumed format by separator,Matched,Valid,ARR0015973,11/02/2026,MANDI019,WHEAT,Local,31.993000000000002,T,NA
ARR_ROW_019643,ARR0002844,2026-07-11,MANDI046,Mustard,Pusa-1121,149.66,123,Present,Parsed: assumed format by separator,Matched,Valid,ARR0002844,11/07/2026,M046,mustard,Pusa-1121,14966.0,Kgs,123.0
ARR_ROW_019644,ARR0019236,2026-01-11,MANDI037,Cotton,PBW-343,105.27,54,Present,Parsed: unambiguous,Matched,Valid,ARR0019236,2026/01/11,MANDI037,Narma,PBW-343,"10,527.0 KG",NA,54.0
ARR_ROW_019645,NA,2026-01-21,MANDI032,Mustard,PBW-343,314.06,126,Missing source ID,Parsed: unambiguous,Matched,Valid,NA,21.01.2026,MANDI-032,सरसों,PBW-343,314.06 qtl,NA,126.0
ARR_ROW_019646,ARR0016474,2026-07-16,MANDI004,Sugarcane,PBW-343,340.5,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0016474,2026/07/16,MANDI-004,Ganne,PBW-343,340.5,quintal,NA
ARR_ROW_019647,ARR0005957,2026-07-27,MANDI022,Wheat,Pusa-1121,169.39000000000001,56,Present,Parsed: unambiguous,Matched,Valid,ARR0005957,27-Jul-2026,MANDI022,WHEAT,Pusa-1121,16939.0,Kilo,56.0
ARR_ROW_019648,ARR0023077,2026-08-28,MANDI050,Cotton,PBW-343,469.31,51,Present,Parsed: unambiguous,Matched,Valid,ARR0023077,28-Aug-2026,MANDI050,cotton,PBW-343,469.31,quintal,51.0
ARR_ROW_019649,ARR0020823,2026-07-06,MANDI033,Sugarcane,Local,407.95,44,Present,Parsed: assumed format by separator,Matched,Valid,ARR0020823,06/07/2026,MANDI-033,गन्ना,Local,407.95,Quintals,44.0
ARR_ROW_019650,ARR0013375,2026-01-04,MANDI048,Cotton,NA,243.5,6,Present,Parsed: assumed format by separator,Matched,Valid,ARR0013375,04/01/2026,MANDI048,Cotton,NA,243.5 qtl,NA,6.0
ARR_ROW_019651,ARR0023130,2026-04-25,MANDI036,Rice,PBW-343,410.46999999999997,111,Present,Parsed: unambiguous,Matched,Valid,ARR0023130,04-25-2026,036,Basmati,PBW-343,41.047000000000004,MT,111.0
ARR_ROW_019652,ARR0018174,2026-06-24,MANDI002,Sugarcane,Hybrid,298.04,97,Present,Parsed: unambiguous,Matched,Valid,ARR0018174,24/06/2026,MANDI-002,गन्ना,Hybrid,298.04,qtl,97.0
ARR_ROW_019653,ARR0023468,2026-05-24,MANDI050,Cotton,Premium,43.550000000000004,99,Present,Parsed: unambiguous,Matched,Valid,ARR0023468,24/05/2026,mandi050,Cotton,Premium,4355.0,Kilo,99.0
ARR_ROW_019654,ARR0018444,2026-04-26,MANDI026,Sugarcane,PBW-343,481.66,121,Present,Parsed: unambiguous,Matched,Valid,ARR0018444,04-26-2026,MANDI-026,गन्ना,PBW-343,"48,166.0 KG",NA,121.0
ARR_ROW_019655,ARR0013180,2026-01-28,MANDI042,Wheat,NA,264.93,79,Present,Parsed: unambiguous,Matched,Valid,ARR0013180,28-Jan-2026,MANDI042,wheat,NA,264.93,Quintals,79.0
ARR_ROW_019656,ARR0012206,2026-03-23,MANDI008,Rice,Premium,415.37,118,Present,Parsed: unambiguous,Matched,Valid,ARR0012206,2026-03-23,008,Chawal,Premium,41537.0,kg,118.0
ARR_ROW_019657,ARR0018287,2026-09-06,MANDI034,Wheat,Premium,143.5,113,Present,Parsed: unambiguous,Matched,Valid,ARR0018287,2026-09-06,M034,Gehun,Premium,143.5,qtl,113.0
ARR_ROW_019658,ARR0014408,2026-07-27,MANDI039,Maize,NA,435.33,86,Present,Parsed: unambiguous,Matched,Valid,ARR0014408,27/07/2026,MANDI039,corn,NA,43533.0,KG,86.0
ARR_ROW_019659,ARR0004687,2026-05-27,MANDI026,Cotton,HD-2967,460.91,86,Present,Parsed: unambiguous,Matched,Valid,ARR0004687,2026/05/27,MANDI026,cotton,HD-2967,460.91 qtl,NA,86.0
ARR_ROW_019660,ARR0018715,2026-01-27,MANDI007,Rice,Premium,244.23000000000002,85,Present,Parsed: unambiguous,Matched,Valid,ARR0018715,27/01/2026,mandi007,paddy,Premium,24423.0,Kilo,85.0
ARR_ROW_019661,NA,2026-02-08,MANDI007,Maize,PBW-343,82.43,5,Missing source ID,Parsed: unambiguous,Matched,Valid,NA,2026-02-08,M007,Makki,PBW-343,"8,243.0 KG",NA,5.0
ARR_ROW_019662,ARR0015834,2026-06-16,MANDI056,Wheat,HD-2967,239.86,70,Present,Parsed: unambiguous,Matched,Valid,ARR0015834,16/06/2026,mandi_056,Kanak,HD-2967,"23,986.0 KG",NA,70.0
ARR_ROW_019663,ARR0006786,2026-06-23,MANDI016,Rice,Pusa-1121,334.22,5,Present,Parsed: unambiguous,Matched,Valid,ARR0006786,2026-06-23,mandi_016,धान,Pusa-1121,334.22,qtl,5.0
ARR_ROW_019664,ARR0005878,2026-04-03,MANDI018,Wheat,HD-2967,425.65,147,Present,Parsed: assumed format by separator,Matched,Valid,ARR0005878,04-03-2026,mandi_018,WHEAT,HD-2967,425.65,quintal,147.0
ARR_ROW_019665,ARR0009549,2026-07-08,MANDI013,Wheat,NA,NA,64,Present,Parsed: assumed format by separator,Matched,Negative quantity,ARR0009549,08/07/2026,MANDI013,Gehun,NA,-241.11,Qtl,64.0
ARR_ROW_019666,ARR0016460,2026-01-07,MANDI045,Rice,Hybrid,NA,123,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0016460,07-Jan-2026,mandi045,Paddy,Hybrid,-202.73,KG,123.0
ARR_ROW_019667,ARR0002346,2026-03-13,MANDI046,Wheat,Pusa-1121,204.04,76,Present,Parsed: unambiguous,Matched,Valid,ARR0002346,2026/03/13,MANDI-046,WHEAT,Pusa-1121,204.04,Qtl,76.0
ARR_ROW_019668,ARR0008431,2026-04-11,MANDI019,Wheat,Hybrid,262.29,148,Present,Parsed: unambiguous,Matched,Valid,ARR0008431,11-Apr-2026,mandi019,गेहूं,Hybrid,26229.000000000004,Kilo,148.0
ARR_ROW_019669,ARR0004587,2026-07-20,MANDI010,Wheat,Hybrid,256.95,131,Present,Parsed: unambiguous,Matched,Valid,ARR0004587,2026/07/20,MANDI010,wheat,Hybrid,25.695,tonnes,131.0
ARR_ROW_019670,ARR0022634,2026-08-16,MANDI016,Rice,NA,13.77,126,Present,Parsed: unambiguous,Matched,Valid,ARR0022634,16-Aug-2026,MANDI-016,धान,NA,1.377,T,126.0
ARR_ROW_019671,ARR0014598,2026-07-22,MANDI047,Rice,Local,386.81,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0014598,2026-07-22,MANDI047,चावल,Local,38681.0,KGS,NA
ARR_ROW_019672,ARR0022317,2026-04-01,MANDI013,Mustard,PBW-343,63.8,80,Present,Parsed: assumed format by separator,Matched,Valid,ARR0022317,01.04.2026,MANDI-013,mustard,PBW-343,6.38,tonnes,80.0
ARR_ROW_019673,ARR0008379,2026-04-27,MANDI006,Wheat,Local,229.29,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0008379,27.04.2026,M006,wheat,Local,229.29 qtl,NA,NA
ARR_ROW_019674,ARR0023296,2026-02-19,MANDI034,Mustard,NA,33.19,68,Present,Parsed: unambiguous,Matched,Valid,ARR0023296,02-19-2026,MANDI034,mustard,NA,33.19 qtl,NA,68.0
ARR_ROW_019675,ARR0017938,2026-08-12,MANDI028,Maize,Pusa-1121,221.3,80,Present,Parsed: unambiguous,Matched,Valid,ARR0017938,2026-08-12,MANDI028,Makki,Pusa-1121,22.130000000000003,MT,80.0
ARR_ROW_019676,ARR0024158,2026-07-25,MANDI033,Rice,Local,301.75,108,Present,Parsed: unambiguous,Matched,Valid,ARR0024158,25/07/2026,M033,Paddy,Local,30.175,tonnes,108.0
ARR_ROW_019677,ARR0006198,2026-02-05,MANDI023,Cotton,Premium,41.39,47,Present,Parsed: unambiguous,Matched,Valid,ARR0006198,2026-02-05,MANDI-023,cotton,Premium,"4,139.0 KG",NA,47.0
ARR_ROW_019678,ARR0013098,2026-04-09,MANDI010,Wheat,Premium,340.5,88,Present,Parsed: unambiguous,Matched,Valid,ARR0013098,2026/04/09,MANDI010,wheat,Premium,340.5,Q,88.0
ARR_ROW_019679,ARR0014457,2026-04-19,MANDI039,Cotton,PBW-343,217.01,80,Present,Parsed: unambiguous,Matched,Valid,ARR0014457,19/04/2026,mandi039,Narma,PBW-343,217.01,Quintals,80.0
ARR_ROW_019680,ARR0015180,2026-01-28,MANDI042,Sugarcane,NA,211.79,112,Present,Parsed: unambiguous,Matched,Valid,ARR0015180,2026-01-28,MANDI042,गन्ना,NA,211.79,Qtl,112.0
ARR_ROW_019681,ARR0006402,2026-05-08,MANDI023,Wheat,NA,242.9,55,Present,Parsed: unambiguous,Matched,Valid,ARR0006402,2026/05/08,mandi_023,wheat,NA,242.9 qtl,NA,55.0
ARR_ROW_019682,ARR0005696,2026-04-16,MANDI056,Wheat,Pusa-1121,452.47,125,Present,Parsed: unambiguous,Matched,Valid,ARR0005696,16.04.2026,056,WHEAT,Pusa-1121,45247.0,Kilo,125.0
ARR_ROW_019683,ARR0002942,2026-07-08,MANDI029,Cotton,Pusa-1121,NA,NA,Present,Parsed: assumed format by separator,Matched,Negative quantity,ARR0002942,08/07/2026,MANDI029,cotton,Pusa-1121,-378.7,Qtl,NA
ARR_ROW_019684,ARR0021050,2026-04-24,MANDI024,Sugarcane,NA,457.13,143,Present,Parsed: unambiguous,Matched,Valid,ARR0021050,2026/04/24,MANDI-024,sugarcane,NA,45.713,tonnes,143.0
ARR_ROW_019685,ARR0007382,2026-08-26,MANDI055,Cotton,HD-2967,363.07,67,Present,Parsed: unambiguous,Matched,Valid,ARR0007382,2026-08-26,mandi_055,Narma,HD-2967,36307.0,KG,67.0
ARR_ROW_019686,ARR0023167,2026-01-14,MANDI030,Cotton,NA,29.6,112,Present,Parsed: unambiguous,Matched,Valid,ARR0023167,14.01.2026,MANDI030,कपास,NA,29.6,Q,112.0
ARR_ROW_019687,ARR0018005,2026-05-06,MANDI031,Sugarcane,HD-2967,349.72,NA,Present,Parsed: assumed format by separator,Matched,Valid,ARR0018005,06.05.2026,MANDI031,Ganne,HD-2967,349.72,qtl,NA
ARR_ROW_019688,ARR0013835,2026-04-11,MANDI051,Wheat,Hybrid,356.6,14,Present,Parsed: unambiguous,Matched,Valid,ARR0013835,2026/04/11,M051,wheat,Hybrid,356.6,quintal,14.0
ARR_ROW_019689,ARR0005579,2026-03-31,MANDI007,Cotton,Pusa-1121,397.15000000000003,146,Present,Parsed: unambiguous,Matched,Valid,ARR0005579,2026-03-31,M007,Narma,Pusa-1121,39.714999999999996,MT,146.0
ARR_ROW_019690,ARR0010339,2026-09-07,MANDI032,Cotton,Pusa-1121,469.25,80,Present,Parsed: assumed format by separator,Matched,Valid,ARR0010339,07.09.2026,MANDI032,कपास,Pusa-1121,469.25 qtl,NA,80.0
ARR_ROW_019691,ARR0009994,2026-06-20,MANDI001,Maize,NA,138.45,56,Present,Parsed: unambiguous,Matched,Valid,ARR0009994,20-Jun-2026,MANDI001,Makka,NA,13844.999999999998,Kgs,56.0
ARR_ROW_019692,ARR0007906,2026-08-06,MANDI007,Maize,Premium,402.32,75,Present,Parsed: unambiguous,Matched,Valid,ARR0007906,2026-08-06,M007,Corn,Premium,40232.0,Kgs,75.0
ARR_ROW_019693,ARR0021668,2026-03-05,MANDI015,Mustard,PBW-343,NA,30,Present,Parsed: assumed format by separator,Matched,Negative quantity,ARR0021668,05/03/2026,mandi_015,mustard,PBW-343,-396.87,Qtl,30.0
ARR_ROW_019694,ARR0020917,2026-07-02,MANDI017,Mustard,HD-2967,129.22,56,Present,Parsed: unambiguous,Matched,Valid,ARR0020917,2026-07-02,MANDI017,Mustard,HD-2967,129.22,quintal,56.0
ARR_ROW_019695,ARR0001049,2026-08-11,MANDI017,Sugarcane,Pusa-1121,328.59,89,Present,Parsed: assumed format by separator,Matched,Valid,ARR0001049,08-11-2026,MANDI017,Ganne,Pusa-1121,328.59,Qtl,89.0
ARR_ROW_019696,ARR0006783,2026-01-09,MANDI023,Maize,Pusa-1121,19.98,121,Present,Parsed: assumed format by separator,Matched,Valid,ARR0006783,09.01.2026,M023,मक्का,Pusa-1121,19.98 qtl,NA,121.0
ARR_ROW_019697,ARR0012663,2026-01-14,MANDI048,Wheat,PBW-343,103.18,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0012663,14.01.2026,MANDI-048,Gehun,PBW-343,10318.0,Kilo,NA
ARR_ROW_019698,ARR0024164,2026-08-01,MANDI036,Maize,HD-2967,441.23,72,Present,Parsed: assumed format by separator,Matched,Valid,ARR0024164,08-01-2026,MANDI036,corn,HD-2967,44123.0,Kgs,72.0
ARR_ROW_019699,ARR0021113,2026-05-21,MANDI024,Wheat,Pusa-1121,145.27,98,Present,Parsed: unambiguous,Matched,Valid,ARR0021113,05-21-2026,MANDI-024,WHEAT,Pusa-1121,14527.000000000002,KGS,98.0
ARR_ROW_019700,ARR0001610,2026-08-24,MANDI005,Maize,NA,498.6,95,Present,Parsed: unambiguous,Matched,Valid,ARR0001610,2026/08/24,005,corn,NA,49860.0,Kilo,95.0
ARR_ROW_019701,ARR0019481,2026-05-01,MANDI003,Wheat,NA,217.16000000000003,109,Present,Parsed: assumed format by separator,Matched,Valid,ARR0019481,05-01-2026,M003,Wheat,NA,21.716,tonnes,109.0
ARR_ROW_019702,ARR0002416,2026-07-16,MANDI035,Rice,PBW-343,246.37,147,Present,Parsed: unambiguous,Matched,Valid,ARR0002416,16/07/2026,mandi035,Chawal,PBW-343,246.37 qtl,NA,147.0
ARR_ROW_019703,ARR0002018,2026-05-23,MANDI012,Sugarcane,NA,NA,63,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0002018,23.05.2026,012,Sugarcane,NA,-112.53,KG,63.0
ARR_ROW_019704,ARR0002972,2026-01-22,MANDI011,Cotton,Pusa-1121,482.13,96,Present,Parsed: unambiguous,Matched,Valid,ARR0002972,22-Jan-2026,MANDI011,Cotton,Pusa-1121,482.13,Quintals,96.0
ARR_ROW_019705,ARR0012318,2026-08-02,MANDI035,Cotton,Pusa-1121,162.46,64,Present,Parsed: unambiguous,Matched,Valid,ARR0012318,2026/08/02,MANDI035,Cotton,Pusa-1121,162.46 qtl,NA,64.0
ARR_ROW_019706,ARR0014039,2026-02-04,MANDI052,Sugarcane,Local,102.9,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0014039,04-Feb-2026,MANDI-052,sugarcane,Local,102.9,quintal,NA
ARR_ROW_019707,ARR0013568,2026-02-27,MANDI021,Mustard,NA,373.05999999999995,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0013568,27/02/2026,M021,सरसों,NA,37.306,T,NA
ARR_ROW_019708,ARR0002932,2026-01-21,MANDI002,Sugarcane,HD-2967,326.84,81,Present,Parsed: unambiguous,Matched,Valid,ARR0002932,01-21-2026,002,Ganne,HD-2967,32.684,MT,81.0
ARR_ROW_019709,ARR0015407,2026-03-10,MANDI043,Mustard,PBW-343,309.15,NA,Present,Parsed: assumed format by separator,Matched,Valid,ARR0015407,10.03.2026,MANDI043,Sarso,PBW-343,30914.999999999996,Kilo,NA
ARR_ROW_019710,ARR0023550,2026-01-25,MANDI055,Wheat,Pusa-1121,314.67,89,Present,Parsed: unambiguous,Matched,Valid,ARR0023550,25/01/2026,mandi_055,Kanak,Pusa-1121,314.67 qtl,NA,89.0
ARR_ROW_019711,ARR0019631,2026-05-07,MANDI050,Sugarcane,NA,NA,19,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0019631,2026-05-07,M050,Ganne,NA,-335.21,Qtl,19.0
ARR_ROW_019712,ARR0016509,2026-04-26,MANDI026,Wheat,HD-2967,348.99,76,Present,Parsed: unambiguous,Matched,Valid,ARR0016509,2026-04-26,MANDI026,WHEAT,HD-2967,34899.0,Kgs,76.0
ARR_ROW_019713,ARR0017491,2026-03-06,MANDI005,Sugarcane,NA,491.32,100,Present,Parsed: unambiguous,Matched,Valid,ARR0017491,2026/03/06,MANDI-005,Sugarcane,NA,491.32,quintal,100.0
ARR_ROW_019714,ARR0013002,2026-06-19,MANDI045,Wheat,Hybrid,39.46,112,Present,Parsed: unambiguous,Matched,Valid,ARR0013002,19.06.2026,MANDI-045,Kanak,Hybrid,3946.0,KG,112.0
ARR_ROW_019715,ARR0001815,2026-04-28,MANDI034,Mustard,Hybrid,218.29,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0001815,2026-04-28,mandi034,Mustard,Hybrid,218.29 qtl,NA,NA
ARR_ROW_019716,ARR0014587,2026-03-14,MANDI014,Rice,Hybrid,399.5,56,Present,Parsed: unambiguous,Matched,Valid,ARR0014587,2026-03-14,MANDI014,Chawal,Hybrid,399.5 qtl,NA,56.0
ARR_ROW_019717,ARR0014449,2026-07-31,MANDI021,Wheat,Local,215.71,44,Present,Parsed: unambiguous,Matched,Valid,ARR0014449,07-31-2026,MANDI021,गेहूं,Local,"21,571.0 KG",NA,44.0
ARR_ROW_019718,ARR0024671,2026-08-01,MANDI046,Wheat,Local,250.79999999999998,NA,Present,Parsed: assumed format by separator,Matched,Valid,ARR0024671,01.08.2026,MANDI046,गेहूं,Local,25.080000000000002,tonnes,NA
ARR_ROW_019719,ARR0011534,2026-08-02,MANDI023,Maize,HD-2967,222.07999999999998,53,Present,Parsed: unambiguous,Matched,Valid,ARR0011534,2026-08-02,mandi_023,corn,HD-2967,22.208000000000002,Tonnes,53.0
ARR_ROW_019720,ARR0002124,2026-03-01,MANDI045,Maize,NA,104.36,43,Present,Parsed: assumed format by separator,Matched,Valid,ARR0002124,01/03/2026,mandi045,Makki,NA,104.36,qtl,43.0
ARR_ROW_019721,ARR0013705,2026-05-14,MANDI018,Cotton,Premium,253.49,121,Present,Parsed: unambiguous,Matched,Valid,ARR0013705,14/05/2026,mandi018,Kapas,Premium,25349.0,Kilo,121.0
ARR_ROW_019722,ARR0018582,2026-02-25,MANDI016,Maize,Pusa-1121,24.24,82,Present,Parsed: unambiguous,Matched,Valid,ARR0018582,25.02.2026,MANDI016,corn,Pusa-1121,2.424,tonnes,82.0
ARR_ROW_019723,ARR0017601,2026-02-15,MANDI008,Rice,PBW-343,349.74,125,Present,Parsed: unambiguous,Matched,Valid,ARR0017601,2026-02-15,MANDI008,Basmati,PBW-343,349.74 qtl,NA,125.0
ARR_ROW_019724,ARR0007702,2026-07-28,MANDI019,Maize,Local,57.3,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0007702,07-28-2026,MANDI019,corn,Local,57.3,Qtl,NA
ARR_ROW_019725,ARR0022595,2026-05-30,MANDI047,Cotton,HD-2967,236.14,141,Present,Parsed: unambiguous,Matched,Valid,ARR0022595,30/05/2026,MANDI047,कपास,HD-2967,236.14,Q,141.0
ARR_ROW_019726,ARR0017110,2026-08-02,MANDI022,Maize,NA,22.92,110,Present,Parsed: unambiguous,Matched,Valid,ARR0017110,02-Aug-2026,mandi022,Corn,NA,2292.0,Kilo,110.0
ARR_ROW_019727,ARR0020484,2026-05-16,MANDI001,Mustard,PBW-343,414.9,145,Present,Parsed: unambiguous,Matched,Valid,ARR0020484,2026-05-16,MANDI001,सरसों,PBW-343,414.9,qtl,145.0
ARR_ROW_019728,ARR0009171,2026-04-13,MANDI013,Mustard,PBW-343,58.11999999999999,60,Present,Parsed: unambiguous,Matched,Valid,ARR0009171,13/04/2026,MANDI-013,सरसों,PBW-343,5.811999999999999,Tonnes,60.0
ARR_ROW_019729,ARR0000809,2026-05-01,MANDI042,Wheat,Premium,254.47,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0000809,2026-05-01,MANDI042,गेहूं,Premium,25447.0,kg,NA
ARR_ROW_019730,ARR0023213,2026-08-19,MANDI057,Wheat,Local,336.58,16,Present,Parsed: unambiguous,Matched,Valid,ARR0023213,08-19-2026,MANDI-057,Gehun,Local,33658.0,kg,16.0
ARR_ROW_019731,ARR0020353,2026-04-10,MANDI023,Cotton,Pusa-1121,468.29,15,Present,Parsed: assumed format by separator,Matched,Valid,ARR0020353,10.04.2026,MANDI-023,Kapas,Pusa-1121,46829.0,Kgs,15.0
ARR_ROW_019732,ARR0021536,2026-05-12,MANDI001,Mustard,PBW-343,399.09000000000003,17,Present,Parsed: assumed format by separator,Matched,Valid,ARR0021536,12.05.2026,MANDI001,सरसों,PBW-343,39909.0,kg,17.0
ARR_ROW_019733,ARR0004907,2026-04-03,MANDI056,Maize,Hybrid,171.18,72,Present,Parsed: assumed format by separator,Matched,Valid,ARR0004907,04-03-2026,mandi_056,Corn,Hybrid,171.18 qtl,NA,72.0
ARR_ROW_019734,ARR0003723,2026-04-22,MANDI035,Wheat,Hybrid,87.68,109,Present,Parsed: unambiguous,Matched,Valid,ARR0003723,2026-04-22,MANDI035,WHEAT,Hybrid,8768.0,KGS,109.0
ARR_ROW_019735,ARR0024508,2026-02-21,MANDI010,Cotton,Hybrid,NA,45,Present,Parsed: unambiguous,Matched,Negative quantity,ARR0024508,02-21-2026,MANDI010,Kapas,Hybrid,-411.96,Qtl,45.0
ARR_ROW_019736,ARR0013123,2026-01-28,MANDI023,Cotton,PBW-343,13.33,63,Present,Parsed: unambiguous,Matched,Valid,ARR0013123,28.01.2026,MANDI023,Kapas,PBW-343,"1,333.0 KG",NA,63.0
ARR_ROW_019737,NA,2026-03-31,MANDI050,Wheat,Local,169.54,83,Missing source ID,Parsed: unambiguous,Matched,Valid,NA,2026-03-31,MANDI050,GEHUN,Local,169.54,Qtl,83.0
ARR_ROW_019738,ARR0003963,2026-01-11,MANDI034,Cotton,PBW-343,405.58,14,Present,Parsed: assumed format by separator,Matched,Valid,ARR0003963,11/01/2026,M034,cotton,PBW-343,405.58,quintal,14.0
ARR_ROW_019739,ARR0022733,2026-04-27,MANDI032,Rice,Hybrid,221.07,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0022733,2026/04/27,MANDI-032,Dhaan,Hybrid,22.107,tonnes,NA
ARR_ROW_019740,ARR0002672,2026-05-28,MANDI014,Wheat,Local,212.89000000000001,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0002672,28.05.2026,mandi014,Gehun,Local,21289.0,KG,NA
ARR_ROW_019741,ARR0020569,2026-08-06,MANDI043,Cotton,NA,223.19,48,Present,Parsed: assumed format by separator,Matched,Valid,ARR0020569,06/08/2026,MANDI043,Cotton,NA,22319.0,kg,48.0
ARR_ROW_019742,ARR0009418,2026-01-01,MANDI023,Mustard,HD-2967,252.81,30,Present,Parsed: unambiguous,Matched,Valid,ARR0009418,01/01/2026,MANDI-023,Sarson,HD-2967,25.281,tonnes,30.0
ARR_ROW_019743,ARR0018149,2026-01-15,MANDI053,Maize,PBW-343,58.97,NA,Present,Parsed: unambiguous,Matched,Valid,ARR0018149,2026/01/15,MANDI053,Makka,PBW-343,58.97,quintal,NA
ARR_ROW_019744,ARR0004553,2026-07-30,MANDI043,Mustard,NA,234.29,105,Present,Parsed: unambiguous,Matched,Valid,ARR0004553,30/07/2026,MANDI043,mustard,NA,234.29,Q,105.0
ARR_ROW_019745,ARR0016992,2026-05-02,MANDI054,Sugarcane,PBW-343,353.43,131,Present,Parsed: assumed format by separator,Matched,Valid,ARR0016992,05-02-2026,MANDI054,sugarcane,PBW-343,35343.0,KG,131.0
